  1993.18  0.157291678
  1993.2  0.146109706
  1993.22  0.134422819
  1993.24  0.122345296
  1993.26  0.109994981
  1993.28  0.0975039554
  1993.3  0.0850005022
  1993.32  0.0725834781
  1993.34  0.0603395856
  1993.36  0.0483357927
  1993.38  0.0366219582
  1993.4  0.0252356356
  1993.42  0.0142138439
  1993.44  0.00359360171
  1993.46 -0.00658885214
  1993.48 -0.0163152014
  1993.5 -0.0255850417
  1993.52 -0.0343987463
  1993.54 -0.0427571883
  1993.56 -0.0506727223
  1993.58 -0.058169181
  1993.6 -0.0652708956
  1993.62 -0.0720021973
  1993.64 -0.0783880377
  1993.66 -0.084467622
  1993.68 -0.0902944013
  1993.7 -0.0959224454
  1993.72 -0.101397911
  1993.74 -0.106735322
  1993.76 -0.1119413
  1993.78 -0.117022468
  1993.8 -0.121978492
  1993.82 -0.126781226
  1993.84 -0.131395572
  1993.86 -0.135786436
  1993.88 -0.139928934
  1993.9 -0.143839035
  1993.92 -0.147542922
  1993.94 -0.151065142
  1993.96 -0.154392701
  1993.98 -0.157475066
  1994. -0.160260076
  1994.02 -0.162695566
  1994.04 -0.164729566
  1994.06 -0.166314525
  1994.08 -0.16740731
  1994.1 -0.16796498
  1994.12 -0.167944595
  1994.14 -0.167304135
  1994.16 -0.166022771
  1994.18 -0.164100854
  1994.2 -0.161539651
  1994.22 -0.158340432
  1994.24 -0.154504467
  1994.26 -0.150033023
  1994.28 -0.144934817
  1994.3 -0.139248344
  1994.32 -0.133021539
  1994.34 -0.126310281
  1994.36 -0.11917244
  1994.38 -0.111665886
  1994.4 -0.10384651
  1994.42 -0.0957622986
  1994.44 -0.0874592615
  1994.46 -0.0789829828
  1994.48 -0.0703692472
  1994.5 -0.0616440461
  1994.52 -0.0528329457
  1994.54 -0.043961512
  1994.56 -0.0350559447
  1994.58 -0.0261570199
  1994.6 -0.0173200935
  1994.62 -0.00860115528
  1994.64 -6.34128902E-05
  1994.66  0.00820105069
  1994.68  0.0160929323
  1994.7  0.0235129286
  1994.72  0.0303617365
  1994.74  0.0365588188
  1994.76  0.0420986996
  1994.78  0.0469946672
  1994.8  0.0512600101
  1994.82  0.0549166018
  1994.84  0.0580206648
  1994.86  0.060637011
  1994.88  0.0628297093
  1994.9  0.0646457373
  1994.92  0.0661149784
  1994.94  0.0672665729
  1994.96  0.0681186722
  1994.98  0.0686454676
  1995.  0.068810159
  1995.02  0.0685759461
  1995.04  0.0679068152
  1995.06  0.0667848338
  1995.08  0.0652101436
  1995.1  0.0631836718
  1995.12  0.0607063456
  1995.14  0.0577790923
  1995.16  0.0544028389
  1995.18  0.0505785127
  1995.2  0.0463070409
  1995.22  0.0415893507
  1995.24  0.0364263692
  1995.26  0.0308190236
  1995.28  0.0247682412
  1995.3  0.0182833527
  1995.32  0.0114072893
  1995.34  0.00417921487
  1995.36 -0.00341035152
  1995.38 -0.0113742064
  1995.4 -0.0196897827
  1995.42 -0.0283256738
  1995.44 -0.0372504732
  1995.46 -0.0464317428
  1995.48 -0.0558133479
  1995.5 -0.0653154718
  1995.52 -0.074857269
  1995.54 -0.084357207
  1995.56 -0.0937179617
  1995.58 -0.102826423
  1995.6 -0.111568795
  1995.62 -0.119831281
  1995.64 -0.127500086
  1995.66 -0.134466859
  1995.68 -0.14064502
  1995.7 -0.145953434
  1995.72 -0.150330152
  1995.74 -0.15378993
  1995.76 -0.156366688
  1995.78 -0.158094345
  1995.8 -0.159013865
  1995.82 -0.159194383
  1995.84 -0.158712076
  1995.86 -0.15764312
  1995.88 -0.156057338
  1995.9 -0.153999154
  1995.92 -0.151506641
  1995.94 -0.148617873
  1995.96 -0.145370924
  1995.98 -0.141799136
  1996. -0.137916933
  1996.02 -0.133734012
  1996.04 -0.12926007
  1996.06 -0.124504803
  1996.08 -0.119477908
  1996.1 -0.114189082
  1996.12 -0.108648021
  1996.14 -0.102864422
  1996.16 -0.0968479817
  1996.18 -0.0906083965
  1996.2 -0.0841553631
  1996.22 -0.0774978371
  1996.24 -0.070641811
  1996.26 -0.0636083577
  1996.28 -0.056480581
  1996.3 -0.0493294347
  1996.32 -0.0421979643
  1996.34 -0.0351286122
  1996.36 -0.0281644093
  1996.38 -0.0213479165
  1996.4 -0.0147211992
  1996.42 -0.00832630097
  1996.44 -0.0022052654
  1996.46  0.00359902395
  1996.48  0.00904032343
  1996.5  0.0140715493
  1996.52  0.0186456177
  1996.54  0.0227285062
  1996.56  0.0263383991
  1996.58  0.0295065228
  1996.6  0.0322641035
  1996.62  0.0346502598
  1996.64  0.0367356641
  1996.66  0.0385988735
  1996.68  0.0403176979
  1996.7  0.0419527684
  1996.72  0.0435475448
  1996.74  0.0451447409
  1996.76  0.0467870704
  1996.78  0.0485162371
  1996.8  0.0503507398
  1996.82  0.0522858878
  1996.84  0.0543159828
  1996.86  0.0564352561
  1996.88  0.0586363108
  1996.9  0.060910123
  1996.92  0.0632475979
  1996.94  0.0656396409
  1996.96  0.0680771571
  1996.98  0.0705510519
  1997.  0.0730522306
  1997.02  0.0755715985
  1997.04  0.0788957725
  2002.0   0.0
